smiles,dga,cluster
[H]C([H])([H])C([H])([H])C1(C#N)C([H])([H])OC1([H])[H],-66.5588150024414,3
[H]C1=NC2=C(OC([H])=C2C([H])([H])[H])N1[H],-64.34451293945312,0
[H]C#CC([H])([H])N1C(O[H])=NC([H])=C1[H],-63.36659240722656,0
[H]C([H])([H])C([H])([H])[C@]12OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[H],-86.6266098022461,1
[H]C(=O)N(C([H])([H])[H])C([H])([H])C#N,-51.97345352172852,0
[H]O[C@](C([H])([H])[H])(C1([H])C([H])([H])C1([H])[H])[C@]1([H])OC1([H])[H],-79.10274505615234,1
[H]C1([H])C([H])([H])C12C([H])([H])C([H])([H])[C@@]1([H])O[C@@]1([H])C2([H])[H],-81.93844604492188,1
[H]C([H])([H])C1(C([H])([H])[H])O[C@@]1([H])C([H])([H])C([H])([H])C#N,-78.07320404052734,1
[H]C#C[C@@]1([H])[N@@H+](C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])=O,-71.16085815429688,2
[H]OC([H])([H])C1=C([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],-79.9317398071289,3
[H][N-][C+]([H])O[C@@]1([H])[C@]2([H])C([H])([H])[C@@]1([H])[C@@]2([H])C([H])([H])[H],-76.2109375,1
[H]C#CC([H])([H])C(=O)OC([H])([H])C([H])=O,-63.285552978515625,3
[H]C#CC1(OC([H])([H])C([H])=O)C([H])([H])C1([H])[H],-68.79537200927734,3
[H][C+]([NH2+]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H])OC([H])([H])[H],-82.01313781738281,3
[H]OC([H])([H])C1=NC([H])=C([H])C([H])=C1N([H])[H],-69.79364776611328,0
[H]O[C@]1([H])[C@]2([H])OC([H])([H])C([H])([H])O[C@@]21C([H])([H])[H],-71.98342895507812,1
[H]O[C@@]1(C([H])([H])[H])[C@]2([H])N([H])[C@@]1([H])[C@@]21N([H])C1([H])[H],-70.02973175048828,2
[H]C1=NON=C1N([H])/C([H])=N/C([H])([H])[H],-58.01963424682617,0
[H]C#CC(=O)[C@]1([H])C([H])=C([H])C([H])([H])C1([H])[H],-72.3110580444336,3
[H]C1=C(C([H])([H])C([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],-78.57696533203125,3
[H]N1[C@]2(C([H])([H])[H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])[C@]12[H],-81.29537963867188,2
[H]C1([H])[N@@H+]2C([H])([H])[C@@]34OC([H])([H])[C@]23[C@]1([H])C4([H])[H],-69.23837280273438,2
[H]N1[C@]2([H])[C@]3([H])N([H])[C@]3([H])C(C([H])([H])[H])(C([H])([H])[H])[C@]12[H],-78.85839080810547,2
[H]C(=O)[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])OC([H])([H])[H],-73.47651672363281,3
[H]C1=NC(N([H])[H])=C([H])N1C([H])([H])C([H])([H])C([H])([H])[H],-76.76912689208984,0
[H]C(=O)OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12[H],-67.43656921386719,1
[H]C#C[C@]1([H])O[C@]([H])(C([H])([H])[H])OC1[N-][H],-65.1673812866211,3
[H]C1([H])O[C@@]2([H])[C@]3([H])C([H])([H])[C@@]([H])(C3([H])[H])[C@@]2([H])O1,-74.83964538574219,1
[H]OC([H])([H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])[H])[C@]1([H])OC1([H])[H],-84.34036254882812,1
[H]ON[C@H]1[C@@]2([H])[N@H+](C2([H])[H])[C@]1([H])C([H])([H])O[H],-63.17034149169922,2
[H]C(=O)N1[C@@]2([H])[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],-59.812347412109375,2
[H]N(C1=NC(C([H])([H])[H])=C(C([H])([H])[H])O1)C([H])([H])[H],-74.54840087890625,0
[H]C#CC1=C([H])N=C(C([H])([H])N([H])[H])O1,-63.30843734741211,0
[H]/C1=C(\[H])C([H])([H])OC([H])([H])C([H])([H])C(=O)N1[H],-71.17315673828125,3
[H][N-]C1OC([H])([H])[C@@]([H])(C#N)[C@]1([H])O[H],-61.9039192199707,3
[H]C(=O)N1N=C([H])C(C([H])([H])[H])=C1C([H])([H])[H],-69.6124496459961,0
[H]OC1=C([H])C(F)=C(C([H])([H])[H])N=C1[H],-64.29501342773438,0
[H]C1([H])[N@@H+]2C([H])([H])[C@]2([C@]2([H])OC2([H])[H])C1([H])[H],-64.64179229736328,2
[H]C1=C([H])C(F)=C(F)OC1=O,-50.93294525146485,0
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])O[C@@]1([H])C#N,-70.99192810058594,1
[H]N([H])C(=O)[C@]([H])(OC([H])([H])[H])C([H])([H])OC([H])([H])[H],-73.49649047851562,3
[H]C1=C(C([H])([H])[H])C(F)=NN([H])C1=O,-59.28341293334961,0
[H]C1([H])OC([H])([H])C12O[C@]2([H])[C@]1([H])OC1([H])[H],-65.9532470703125,1
[H]C1([H])OC([H])([H])[C@]23O[C@@]2([H])C([H])([H])[C@]3([H])C1([H])[H],-74.16232299804688,1
[H]OC([H])([H])C([H])([H])C1=C([H])ON=C1N([H])[H],-65.81321716308594,0
[H]O[C@@]1([H])C([H])=C([H])[C@@](C([H])=O)(C([H])([H])[H])C1([H])[H],-75.74039459228516,3
[H]C([H])([H])C([H])([H])[C@@]12[C@@]3([H])[N@@H+]4C([H])([H])[C@@]([H])([C@@]41[H])[C@]32[H],-77.4093017578125,2
[H]O[C@@]1([H])C([H])([H])[C@]12C([H])([H])C([H])=C([H])C([H])([H])C2([H])[H],-82.22576904296875,1
[H]O[C@]1([H])C([H])([H])[C@@]1(N(C([H])=O)C([H])([H])[H])C([H])([H])[H],-75.57982635498047,2
[H]C([H])([H])OC([H])([H])C1([H])OC([H])([H])C([H])([H])C([H])([H])O1,-77.4872817993164,3
[H]C([H])([H])C(=O)N1C(=O)OC([H])([H])C1([H])[H],-65.94535827636719,0
[H]ONC1C([H])([H])[C@]2([H])C([H])([H])[C@@]1(O[H])C2([H])[H],-69.25546264648438,2
[H]C#CC(C#N)(C#N)C#N,-50.00740432739258,0
[H]C1=C(C(=O)N([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],-79.32938385009766,3
[H]C#CC([H])([H])[C@]([H])(O[H])C([H])([H])C#N,-61.2171630859375,3
[H]C1([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@@]2([H])[C@@]2([H])C([H])([H])[C@@]12[H],-89.18282318115234,3
[H]C1=NN2C(=N1)C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H],-72.00386047363281,0
[H]OC1(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],-80.38236236572266,3
[H]OC([H])([H])[C@@]12C([H])([H])C([H])([H])[C@]1([H])[C@]2([H])C([H])([H])[H],-75.25072479248047,1
[H]C([H])([H])OC1=C(C([H])([H])[H])ON=C1C([H])([H])[H],-70.54043579101562,0
[H]O[C@]1([H])C([H])([H])[C@]2(C([H])([H])[H])C(=O)N([H])[C@@]21[H],-70.80977630615234,2
[H]C([H])([H])[C@]1([H])[C@@]2([H])[C@]1([H])[C@]([H])(C([H])([H])[H])O[C@]2([H])C([H])([H])[H],-87.34954071044922,1
[H]C(=O)OC([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],-67.22187042236328,3
[H]N1C(=O)[C@@]2([H])N([H])C(=O)[C@@]2([H])C1([H])[H],-62.840213775634766,2
[H]C1=C([H])[C@]2([H])OC([H])([H])[C@]2([H])C1([H])[H],-59.91648483276367,1
[H]N([H])C(=O)[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],-72.45611572265625,3
[H]N([H])C1([H])[C@]([H])(C#N)O[C@@]1([H])C#N,-58.49721908569336,3
[H]C1([H])O[C@@]2([H])C([H])([H])[C@@]([H])(C#N)C([H])([H])[C@@]12[H],-73.1169204711914,1
[H]C#C[C@]([H])(O[H])C1(O[H])C([H])([H])OC1([H])[H],-66.13983917236328,3
[H]OC([H])([H])[C@]1(C([H])([H])[H])O[C@@]1([H])[C@]1([H])N([H])C1([H])[H],-74.10099029541016,2
[H]C#C[C@]1([H])[C@]2([H])O[C@]2([H])[C@]1([H])C([H])=O,-63.37189483642578,1
[H]C([H])(C#N)OC1([H])C([H])([H])C([H])([H])C1([H])[H],-66.42115020751953,3
[H]O/N=C(/C([H])([H])C([H])([H])O[H])C([H])(C([H])([H])[H])C([H])([H])[H],-79.25170135498047,3
[H]C1=C(C([H])(C([H])([H])[H])C([H])([H])[H])OC(=O)O1,-69.78175354003906,0
[H]O[C@@]1([H])C([H])([H])N([H])C(=O)C12C([H])([H])C2([H])[H],-71.4492416381836,2
[H]C1=C2C([H])([H])C([H])([H])O[C@@]2([H])C(=O)N1[H],-66.4771499633789,2
[H]O[C@]12C([H])([H])[C@]3(C([H])([H])[H])[C@@]1([H])C([H])=C([H])[C@]23[H],-76.13093566894531,1
[H]OC([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])O[H],-84.2405014038086,1
[H]C1=C([H])[C@@]2([H])[C@@]([H])([NH+]3C([H])([H])C3([H])[H])[C@@]2([H])C1([H])[H],-78.7199935913086,2
[H]/N=C(\[H])N(C([H])=O)/C(C#N)=N/[H],-54.95494842529297,0
[H]C1=C(N([H])C([H])([H])[H])N([H])C(C([H])([H])[H])=C1C([H])([H])[H],-81.320068359375,0
[H]C1([H])[C@]2([H])O[C@]3(C#N)[C@@]1([H])[C@]3([H])C2([H])[H],-68.26738739013672,1
[H]C(=O)OC1=C([H])ON=C1[H],-47.594459533691406,0
[H]C1=C([H])OC(N([H])[H])=N1,-40.92693710327149,0
[H]C1=NN(C([H])([H])C([H])([H])[H])C(N([H])[H])=C1[H],-65.20925903320312,0
[H]C1=C([H])[C@]2([H])[C@]([H])(C([H])([H])C1([H])[H])[C@]2([H])C([H])([H])[H],-78.48681640625,3
[H]C1=C(N(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])=NN1[H],-75.90611267089844,0
[H]O[C@@]1([H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],-77.012451171875,2
[H]C(=O)N([H])C([H])([H])[C@@]([H])([NH+]1C([H])([H])C1([H])[H])C([H])([H])[H],-77.86642456054688,0
[H]OC1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],-69.89054870605469,3
[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])OC1([H])[H],-79.00611877441406,1
[H]N1C(=O)ON=C1OC([H])([H])C([H])([H])[H],-59.65229034423828,0
[H]C(=O)C([H])([H])C([H])([H])[N@H+](C([H])([H])[H])C([H])([H])C#N,-73.1907730102539,0
[H]C([H])([H])[C@]12C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[C@@]1([H])C2([H])[H],-81.74198150634766,1
[H]O[C@]([H])(C#N)C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-77.64535522460938,1
[H]C(=O)C([H])([H])C1=NC([H])([H])C(=O)N1[H],-62.87444305419922,0
[H]OC1=NC(O[H])=C(N([H])[H])N1[H],-51.42204284667969,0
[H]C#C[C@@]12[N@@H+](C([H])([H])C1([H])[H])[C@@]2([H])C#N,-63.67048645019531,2
[H]OC([H])([H])[C@]1([H])[C@]2([H])O[C@]3([H])C([H])([H])[C@@]1([H])[C@]23[H],-73.50784301757812,1
[H]C(=O)[C@]1(C([H])([H])C2([H])C([H])([H])C2([H])[H])OC1([H])[H],-74.46355438232422,1
[H]N1[C@]2(C([H])([H])C(=O)C([H])([H])C2([H])[H])[C@@]1([H])C([H])([H])[H],-78.09426879882812,2
[H]O[C@@]12C([H])([H])C([H])([H])[C@]1(O[H])C2(C([H])([H])[H])C([H])([H])[H],-79.15325164794922,1
[H]C([H])([H])C1(C([H])([H])C#CC#N)C([H])([H])C1([H])[H],-74.6532211303711,3
[H][N-][C@H]1N([H])[C@]2([H])C([H])([H])OC([H])([H])[C@]12O[H],-65.7487564086914,2
[H]OC([H])([H])[C@@]1([H])N([H])[C@@]12C([H])([H])C([H])([H])[C@@]2([H])O[H],-74.20379638671875,2
[H]N1[C@]2([H])C(=O)[C@@]1([H])[C@]2([H])C#CC([H])([H])[H],-65.6791763305664,2
[H]C(=O)[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@]1([H])OC1([H])[H],-79.78392791748047,1
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H],-92.0221939086914,1
[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2(C#N)C1([H])[H],-80.61156463623047,3
[H]C#CC([H])([H])[C@@]12N([H])C(=O)[C@]1([H])C2([H])[H],-66.84442138671875,2
[H]C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])O[C@]3([H])[C@@]2([H])[C@@]31[H],-73.72991180419922,1
[H]C1([H])OC([H])([H])[C@]([H])(C([H])([H])[H])OC(=O)C1([H])[H],-73.67497253417969,3
[H]C1=NC(N([H])[H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])N1[H],-76.91157531738281,0
[H]C1=C(OC([H])([H])[H])N([H])C(C([H])([H])C([H])([H])[H])=N1,-74.12474822998047,0
[H]N1C(=O)[C@@]2([H])[N@@H+]3C([H])([H])[C@]12[C@@]3([H])C([H])([H])[H],-64.37360382080078,2
[H][N-]C1OC([H])([H])C([H])([H])O[C@H]([N-][H])C1([H])[H],-66.32931518554688,3
[H]OC([H])([H])C(=O)[C@@]1(C([H])([H])[H])N([H])[C@]1([H])C([H])([H])[H],-75.19086456298828,2
[H]O[C@@]12C(=O)N([H])[C@]13C([H])([H])[C@@]2([H])C3([H])[H],-62.77052688598633,2
[H]C(=O)C([H])([H])OC([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],-77.52268981933594,3
[H]O[C@@]1(C#N)C([H])([H])O[C@@]2([H])C([H])([H])[C@]21[H],-65.33930969238281,1
[H]C1([H])O[C@]2([H])[C@@]3([H])[C@]4([H])OC([H])([H])[C@]42[C@@]13[H],-66.55110931396484,1
[H]OC1=C([H])N([H])C(C([H])([H])C([H])([H])[H])=C1O[H],-71.42796325683594,0
[H]/N=C(\[H])N([H])C(=O)N([H])C([H])([H])C([H])([H])O[H],-67.49140167236328,0
[H]C1=NN([H])C(C([H])([H])[H])=C1[C@]1([H])N([H])C1([H])[H],-70.66950225830078,0
[H]OC1=C(N([H])[H])N(C([H])([H])[H])C(N([H])[H])=N1,-64.89875793457031,0
[H][N-]C1OC([H])([H])[C@]([H])(C([H])([H])[H])OC([H])([H])C1([H])[H],-75.83274841308594,3
[H]C#C[C@]12[N@H+](C([H])([H])C13C([H])([H])C3([H])[H])C2([H])[H],-72.37195587158203,2
[H]C(=O)[C@]1([H])OC(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-80.20083618164062,1
[H]C1([H])[N@H+]2C([H])([H])[C@@]([H])(C([H])([H])C#N)C([H])([H])[C@]21[H],-75.22196960449219,2
[H][N-]C1N([H])C([H])([H])C(=O)O[C@]1([H])C([H])([H])[H],-67.27294921875,3
[H]ONC1=C([H])[C-]([H])[C@@]2(C([H])([H])[H])N([H])[C@@]12[H],-66.70213317871094,2
[H]C1([H])O[C@@]2([H])[C@@]([H])(C#N)[C@@]2([H])C([H])([H])C1([H])[H],-72.89781188964844,1
[H]C([H])([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])[N@H+]2C([H])([H])[C@]21[H],-77.82400512695312,2
[H]O[C@]1([H])[C@]2([H])C([H])=C([H])[C@@]1(C([H])([H])[H])OC2([H])[H],-75.10990905761719,1
[H]OC([H])([H])C([H])([H])O[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],-77.52296447753906,3
[H]OC1([C@@]2([H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])C1([H])[H],-71.52992248535156,1
[H]/N=C(\C(=O)C#N)N([H])C([H])([H])[H],-53.30030822753906,0
[H]C1=C([H])[C@]23N([H])[C@@]2(C1=O)C([H])([H])C3([H])[H],-66.92224884033203,2
[H]C#C[C@@]12O[C@]1([H])C([H])=C([H])C([H])([H])C2([H])[H],-71.47460174560547,1
[H]C1([H])OC([H])([H])[C@]2([H])O[C@@]1([H])C2=O,-56.45800018310547,3
[H]OC([H])([H])[C@]1([H])[N@H+]2C([H])([H])[C@]1(C([H])([H])C([H])([H])[H])C2([H])[H],-80.3083724975586,2
[H]N([H])[C@@]12C(=O)OC([H])([H])O[C@]1([H])C2([H])[H],-63.60811614990234,3
[H]N([H])C(=O)N1C(=O)C([H])([H])C1([H])[H],-57.0274772644043,0
[H]O[C@]1([H])C([H])([H])[C@]1([H])O[C+]([H])[NH2+]C([H])([H])[H],-63.53647232055664,3
[H]C(=O)[C@@]12C(C([H])([H])[H])=C([H])[C@@]([H])(N1[H])C2([H])[H],-71.61231994628906,2
[H]C(=O)N([H])C([H])([H])[C@@]12C([H])([H])O[C@]1([H])C2([H])[H],-69.93106842041016,2
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-79.88597106933594,1
[H]C([H])([H])C1(C([H])([H])[H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],-70.82000732421875,3
[H]C#CC#C[C@]([H])(O[H])C([H])(C([H])([H])[H])C([H])([H])[H],-76.0841064453125,3
[H]C([H])([H])O[C@]12C([H])([H])O[C@@]1([H])[C@@]1([H])C([H])([H])[C@]12[H],-72.9478530883789,1
[H]C#C[C@]([H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-82.78572082519531,3
[H]C1=C([C@]2([H])N([H])C2([H])[H])C([H])([H])OC1([H])[H],-65.85501861572266,3
[H]C([H])(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])[NH+]1C([H])([H])C1([H])[H],-82.25322723388672,2
[H]O[C@]1([H])C(=O)[C@]2([H])C([H])([H])C([H])([H])[C@]12[H],-63.72224426269531,1
[H]C(=O)[C@@]12[C@@]3([H])C([H])([H])[C@]1([H])[C@]1([H])[C@@]3([H])[C@@]12[H],-70.68928527832031,3
[H]N1[C@@H]2[NH2+]C([H])([H])[C@@]3([H])O[C@@]23C([H])([H])C1([H])[H],-68.0996322631836,2
[H]C#C[C@@]1(O[H])[C@]2([H])C(=O)N([H])[C@]12[H],-59.397342681884766,2
[H]OC([H])([H])[C@]1(C([H])([H])[H])OC([H])([H])[C@@]2([H])N([H])[C@@]12[H],-74.78739929199219,2
[H]C1=C([H])N(C([H])([H])[H])N=C1C([H])([H])[H],-59.05282211303711,0
[H]ON[C@H]1C([H])([H])OC([H])([H])[C@]1(O[H])C([H])([H])[H],-67.28832244873047,3
[H]O[C@]1([H])[C@]2(C#N)OC([H])([H])C([H])([H])[C@]12[H],-65.4948501586914,1
[H]O[C@]1([H])[C@]([H])(OC([H])([H])[H])[C@]2([H])C([H])([H])C([H])([H])[C@]12[H],-78.89218139648438,1
[H]C1=C(C([H])([H])[H])C([H])=C([C@]2([H])OC2([H])[H])O1,-70.56424713134766,0
[H]OC1(C([H])([H])OC(=O)C([H])([H])[H])C([H])([H])C1([H])[H],-73.6182632446289,3
[H]C([H])([H])C([H])([H])[C@]1([H])[C@]2([H])C([H])([H])C([H])([H])[C@]12[H],-71.52192687988281,3
[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[C@]1([H])OC1([H])[H],-80.22592163085938,3
[H]O[C@]1([H])[C@]2(O[H])[C@@]3([H])C([H])([H])[C@]2([H])[C@@]13O[H],-65.69923400878906,1
[H]C([H])([H])C#CC#CC1(C([H])([H])[H])C([H])([H])C1([H])[H],-78.54583740234375,3
[H]C1=C(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])C([H])([H])C1=O,-78.38025665283203,3
[H]C([H])([H])C#C[C@]1(C([H])([H])[H])[N@@H+]2C([H])([H])[C@]2([H])C1([H])[H],-78.1911392211914,2
[H]C1([H])C([H])([H])[C@@]2([H])OC([H])([H])[C@]3([H])O[C@@]2([H])[C@]13[H],-74.7677230834961,1
[H]OC([H])([H])[C@]1([H])[C@@]2([H])[C@]3([H])C([H])=C([H])[C@@]2([H])[C@@]31[H],-75.47837829589844,1
[H]C(=O)[C@@]1(C([H])([H])[H])C(=O)C([H])([H])[N@H+]1C([H])([H])[H],-70.56587982177734,2
[H]C#CC(=O)[C@]1([H])C([H])([H])[C@]1([H])OC([H])([H])[H],-68.93904876708984,3
[H][C+]([NH2+]C([H])([H])[H])OC([H])([H])C#CC([H])([H])C([H])([H])[H],-76.95111083984375,3
[H]C1([H])C([H])([H])C12[N@@H+]1C([H])([H])[C@@]2(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-82.35589599609375,2
[H]OC([H])([H])[C@@]12C([H])([H])[N@@H+]3[C@@]([H])([C@@]31[H])[C@]2([H])C([H])([H])[H],-75.62809753417969,2
[H]C1=C2[C@H]3N(N1)C([H])([H])[C@@]3([H])C([H])([H])C2([H])[H],-68.69738006591797,2
[H]O[C@@]1([H])C(=O)[C@]2(C([H])([H])[H])C([H])([H])[C@@]1([H])C2([H])[H],-75.45176696777344,1
[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H],-85.89076232910156,3
[H]C([H])([H])C1[NH2+][C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])O1,-72.62741088867188,2
[H]C1([H])O[C@@]23C([H])([H])[C@]([H])(C([H])([H])[H])[C@]2(O1)C3([H])[H],-73.57611083984375,1
[H]C([H])([H])[C@]1([H])[C@]([H])(C#N)C([H])([H])[N@@H+]2C([H])([H])[C@@]21[H],-75.32439422607422,2
[H]C1=C(C([H])([H])[H])OC(C#CC([H])([H])[H])=N1,-68.69245910644531,0
[H]C1([H])C(=O)[C@@]2(OC2([H])[H])[C@]2([H])C([H])([H])[C@]12[H],-70.09264373779297,1
[H]OC1=C(C([H])([H])[H])C([H])=C(O[H])C([H])=N1,-67.81908416748047,0
[H]C1=C([H])N([H])C2=C1N=NN2[H],-50.172550201416016,0
[H]C#C[C@@]1(C([H])([H])[H])[N@H+]2[C@@]([H])(C([H])([H])[H])[C@@]2([H])C1([H])[H],-77.78206634521484,2
[H]C1=NC(F)=C(N([H])[H])C([H])=C1N([H])[H],-62.149044036865234,0
[H]C(=O)OC1=NN([H])C(N([H])[H])=N1,-53.28256607055664,0
[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])O[C@@]12[H],-75.2799301147461,1
[H]C1([H])[C@]2([H])[C@@]1([C@]1([H])OC1([H])[H])O[C@]2([H])C([H])([H])[H],-73.41931915283203,1
[H]C1([H])[NH+](C([H])([H])[C@@]2([H])C(=O)OC2([H])[H])C1([H])[H],-70.26026916503906,2
[H]C(=O)C(=O)[C@@]([H])(OC([H])([H])[H])C([H])=O,-61.010738372802734,3
[H]C(=O)[C@]1([H])C([H])([H])[C@]1([H])C(=O)OC([H])([H])[H],-68.99037170410156,3
[H]C(=O)N1[C+]([H])[C@H]2C([H])([H])[C@]3([H])[C@@]2([H])[C@]13[H],-65.55830383300781,2
[H]C1=C([H])C(=O)OC(C([H])([H])C([H])([H])[H])=N1,-67.79434204101562,0
[H][N-][C@H]1C([H])=C([H])[C@]2([H])N1C(=O)C2([H])[H],-64.12736511230469,2
[H]O[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H],-82.53888702392578,3
[H]O[C@]1(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@]1([H])[C@@]([H])(O[H])C2([H])[H],-79.7939453125,1
[H]OC([H])([H])[C@]1([H])[N@H+](C([H])([H])[H])[C@]1([H])C([H])([H])C#N,-72.26403045654297,2
[H]C#CC([H])([H])C1=C([H])N([H])C(=O)O1,-61.47771072387695,0
[H]C([H])([H])C([H])(C([H])([H])[H])[C@]1(C([H])([H])[H])OC([H])([H])C([H])([H])C1([H])[H],-92.60236358642578,1
[H]C1=C([H])[C@@]23N([H])C([H])([H])[C@]2([H])O[C@@]3([H])C1([H])[H],-71.6152572631836,2
[H]O[C@]1([H])C([H])([H])[C@@]([H])([NH+]2C([H])([H])C2([H])[H])C1([H])[H],-70.17131805419922,2
[H]N1[C@]([H])([C@]([H])(C#N)C([H])([H])[H])[C@]1([H])C([H])([H])[H],-69.15281677246094,2
[H]C(=O)[C@@]1([H])[N@@H+](C([H])([H])[H])C2(C([H])([H])C2([H])[H])C1([H])[H],-76.62291717529297,2
[H]C(=O)[C@]12O[C@]([H])(C([H])([H])[H])[C@]([H])(C1([H])[H])C2([H])[H],-74.8372802734375,1
[H]C1=C2OC(N([H])[H])=NC2=NO1,-51.53467178344727,0
[H]C1([H])O[C@]2(C([H])([H])[H])O[C@]([H])(C1([H])[H])C([H])([H])C2([H])[H],-80.83255004882812,1
[H]O[C@@]1([H])C([H])([H])[C@]1(C([H])=O)C1([H])C([H])([H])C1([H])[H],-74.64878845214844,1
[H]C1=C([H])C([H])([H])C([H])(C#N)C1([H])[H],-58.703887939453125,3
[H]C(=O)C([H])([H])[C@]1([H])C(=O)C([H])([H])C1([H])[H],-64.66789245605469,3
[H]OC([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])C([H])([H])[C@]21[H],-67.88212585449219,1
[H]C(=O)O[C@]12[C@@]3([H])[C@]4([H])[C@@]3([H])[C@@]1([H])[C@@]42[H],-62.6502799987793,1
[H]OC([H])([H])[C@@]([H])(O[H])[C@]1([H])C([H])([H])[C@]([H])(O[H])C1([H])[H],-77.22350311279297,1
[H]OC([H])([H])[C@@]1([H])[C@@]([H])(O[H])[C@]1(O[H])C([H])([H])O[H],-69.79519653320312,1
[H]OC([H])([H])C1=C(C([H])([H])[H])OC(C([H])([H])[H])=C1[H],-76.28331756591797,0
[H]C1([H])C(=O)[C@@]2([H])[N@H+]3[C@]1([H])C([H])([H])[C@@]3([H])C2([H])[H],-72.48082733154297,2
[H]OC([H])([H])C(=O)[C@@]12C([H])([H])C([H])([H])[C@]1([H])C2([H])[H],-74.91346740722656,1
[H]C(=O)[C@]12C(=O)[C@]3([H])C([H])([H])[C@@]1([H])[C@]23[H],-64.82117462158203,3
[H]C1([H])[C@@]2([H])[C@@]3([H])[N@@H+]4[C@](C#N)([C@]32[H])[C@@]41[H],-64.34835052490234,2
[H]OC1=C(N([H])[H])N([H])C([H])=C([H])C1=O,-62.95512390136719,0
[H]C(=O)[C@@]1(C([H])([H])C([H])([H])[H])C([H])=C([H])C([H])([H])C1([H])[H],-82.9993667602539,3
[H]N([H])[C@@]12C(=O)O[C@]1([H])C([H])([H])[C@]2([H])C([H])([H])[H],-70.87094116210938,2
[H]C#C[C@]([H])(O[H])C([H])([H])[C@@]([H])(C([H])=O)C([H])([H])[H],-74.459716796875,3
[H]C#CC([H])([H])[N@H+]1[C@]2([H])[C@@]3([H])N([H])[C@]2([H])[C@@]13[H],-65.80728912353516,2
[H]C#C[C@]12OC([H])([H])[C@@]1([H])[C@@]2([H])C#N,-61.1526985168457,1
[H]OC1=C(C2([H])C([H])([H])C2([H])[H])ON=N1,-60.23317337036133,0
[H][N-]C1OC(=O)C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H],-72.34939575195312,3
